Source , Target , Score
MT520355.1 , MT263419.1 , 167905.0
MT520384.1 , MT263419.1 , 167828.0
MT536183.1 , MT263419.1 , 167561.0
MT499201.1 , MT263419.1 , 168046.0
MT263382.1 , MT263419.1 , 167698.0
MT446359.1 , MT451655.1 , 167591.0
MT412311.1 , MT451655.1 , 167876.0
MT451675.1 , MT451655.1 , 167873.0
MT520355.1 , MT451655.1 , 167837.0
MT520384.1 , MT451655.1 , 167855.0
MT536183.1 , MT451655.1 , 167596.0
MT499201.1 , MT451655.1 , 167870.0
MT263382.1 , MT451655.1 , 167425.0
MT446359.1 , MT438737.1 , 167571.0
MT412311.1 , MT438737.1 , 167998.0
MT451675.1 , MT438737.1 , 168050.0
MT520355.1 , MT438737.1 , 168179.0
MT520384.1 , MT438737.1 , 167997.0
MT536183.1 , MT438737.1 , 167576.0
MT499201.1 , MT438737.1 , 168234.0
MT446359.1 , MT326074.1 , 167629.0
MT263382.1 , MT438737.1 , 167626.0
MT412311.1 , MT326074.1 , 168013.0
MT520355.1 , MT326074.1 , 167974.0
MT451675.1 , MT326074.1 , 167939.0
MT520384.1 , MT326074.1 , 167961.0
MT536183.1 , MT326074.1 , 167634.0
MT499201.1 , MT326074.1 , 168007.0
MT263382.1 , MT326074.1 , 167521.0
MT446359.1 , MT270814.1 , 167430.0
MT412311.1 , MT270814.1 , 167630.0
MT520355.1 , MT270814.1 , 167591.0
MT451675.1 , MT270814.1 , 167627.0
MT520384.1 , MT270814.1 , 167609.0
MT536183.1 , MT270814.1 , 167435.0
MT499201.1 , MT270814.1 , 167624.0
MT263382.1 , MT270814.1 , 167179.0
MT446359.1 , MT429186.1 , 167622.0
MT412311.1 , MT429186.1 , 167716.0
MT451675.1 , MT429186.1 , 167713.0
MT520355.1 , MT429186.1 , 167652.0
MT520384.1 , MT429186.1 , 167681.0
MT536183.1 , MT429186.1 , 167627.0
MT499201.1 , MT429186.1 , 167685.0
MT263382.1 , MT429186.1 , 167306.0
MT412311.1 , LC553260.1 , 168120.0
MT446359.1 , LC553260.1 , 167577.0
MT451675.1 , LC553260.1 , 167999.0
MT520355.1 , LC553260.1 , 168079.0
MT536183.1 , LC553260.1 , 167582.0
MT520384.1 , LC553260.1 , 168003.0
MT499201.1 , LC553260.1 , 168224.0
MT263382.1 , LC553260.1 , 167669.0
MT412311.1 , MT470173.1 , 168153.0
MT446359.1 , MT470173.1 , 167610.0
MT451675.1 , MT470173.1 , 168089.0
MT520355.1 , MT470173.1 , 168170.0
MT536183.1 , MT470173.1 , 167615.0
MT520384.1 , MT470173.1 , 168036.0
MT499201.1 , MT470173.1 , 168342.0
MT263382.1 , MT470173.1 , 167729.0
MT412311.1 , MT451238.1 , 167821.0
MT446359.1 , MT451238.1 , 167608.0
MT451675.1 , MT451238.1 , 167818.0
MT520355.1 , MT451238.1 , 167757.0
MT536183.1 , MT451238.1 , 167613.0
MT520384.1 , MT451238.1 , 167786.0
MT499201.1 , MT451238.1 , 167790.0
MT263382.1 , MT451238.1 , 167345.0
MT412311.1 , MT415912.1 , 168126.0
MT446359.1 , MT415912.1 , 167623.0
MT451675.1 , MT415912.1 , 168086.0
MT520355.1 , MT415912.1 , 168088.0
MT520384.1 , MT415912.1 , 168007.0
MT536183.1 , MT415912.1 , 167628.0
MT499201.1 , MT415912.1 , 168226.0
MT412311.1 , MT520296.1 , 168004.0
MT263382.1 , MT415912.1 , 167674.0
MT446359.1 , MT520296.1 , 167585.0
MT520355.1 , MT520296.1 , 168122.0
MT451675.1 , MT520296.1 , 168064.0
MT520384.1 , MT520296.1 , 168025.0
MT536183.1 , MT520296.1 , 167590.0
MT499201.1 , MT520296.1 , 168160.0
MT263382.1 , MT520296.1 , 167569.0
MT446359.1 , MT358741.1 , 167603.0
MT412311.1 , MT358741.1 , 168100.0
MT451675.1 , MT358741.1 , 168048.0
MT520355.1 , MT358741.1 , 168098.0
MT536183.1 , MT358741.1 , 167608.0
MT520384.1 , MT358741.1 , 168015.0
MT499201.1 , MT358741.1 , 168192.0
MT263382.1 , MT358741.1 , 167637.0
MT446359.1 , MN996528.1 , 167598.0
MT412311.1 , MN996528.1 , 168093.0
MT451675.1 , MN996528.1 , 168077.0
MT520355.1 , MN996528.1 , 168210.0
MT536183.1 , MN996528.1 , 167603.0
MT520384.1 , MN996528.1 , 168024.0
MT499201.1 , MN996528.1 , 168334.0
MT263382.1 , MN996528.1 , 167721.0
MT446359.1 , MT326100.1 , 167556.0
MT412311.1 , MT326100.1 , 168078.0
MT451675.1 , MT326100.1 , 167925.0
MT520355.1 , MT326100.1 , 168057.0
MT536183.1 , MT326100.1 , 167561.0
MT520384.1 , MT326100.1 , 167971.0
MT499201.1 , MT326100.1 , 168182.0
MT446359.1 , MT451119.1 , 167526.0
MT412311.1 , MT451119.1 , 167726.0
MT263382.1 , MT326100.1 , 167721.0
MT451675.1 , MT451119.1 , 167723.0
MT520355.1 , MT451119.1 , 167775.0
MT536183.1 , MT451119.1 , 167531.0
MT520384.1 , MT451119.1 , 167705.0
MT499201.1 , MT451119.1 , 167772.0
MT446359.1 , MT293186.1 , 167506.0
MT263382.1 , MT451119.1 , 167327.0
MT412311.1 , MT293186.1 , 168016.0
MT451675.1 , MT293186.1 , 167896.0
MT520355.1 , MT293186.1 , 168028.0
MT536183.1 , MT293186.1 , 167511.0
MT520384.1 , MT293186.1 , 167932.0
MT499201.1 , MT293186.1 , 168141.0
MT446359.1 , MT326121.1 , 166379.0
MT412311.1 , MT326121.1 , 166727.0
MT263382.1 , MT293186.1 , 167659.0
MT451675.1 , MT326121.1 , 166542.0
MT520355.1 , MT326121.1 , 166639.0
MT536183.1 , MT326121.1 , 166384.0
MT520384.1 , MT326121.1 , 166582.0
MT499201.1 , MT326121.1 , 166773.0
MT446359.1 , MT325629.1 , 167609.0
MT412311.1 , MT325629.1 , 168068.0
MT263382.1 , MT326121.1 , 166812.0
MT451675.1 , MT325629.1 , 168088.0
MT520355.1 , MT325629.1 , 168158.0
MT536183.1 , MT325629.1 , 167614.0
MT520384.1 , MT325629.1 , 168049.0
MT499201.1 , MT325629.1 , 168246.0
MT446359.1 , MT534305.1 , 167561.0
MT263382.1 , MT325629.1 , 167633.0
MT412311.1 , MT534305.1 , 167988.0
MT451675.1 , MT534305.1 , 168019.0
MT520355.1 , MT534305.1 , 168142.0
MT536183.1 , MT534305.1 , 167566.0
MT520384.1 , MT534305.1 , 167987.0
MT499201.1 , MT534305.1 , 168180.0
MT446359.1 , MT459883.1 , 167551.0
MT263382.1 , MT534305.1 , 167616.0
MT412311.1 , MT459883.1 , 167838.0
MT520355.1 , MT459883.1 , 167925.0
MT451675.1 , MT459883.1 , 167873.0
MT536183.1 , MT459883.1 , 167556.0
MT499201.1 , MT459883.1 , 167922.0
MT520384.1 , MT459883.1 , 167855.0
MT446359.1 , MT510728.1 , 167564.0
MT412311.1 , MT510728.1 , 168107.0
MT263382.1 , MT459883.1 , 167409.0
MT520355.1 , MT510728.1 , 168176.0
MT451675.1 , MT510728.1 , 168043.0
MT536183.1 , MT510728.1 , 167569.0
MT499201.1 , MT510728.1 , 168348.0
MT520384.1 , MT510728.1 , 167990.0
MT446359.1 , MT451044.1 , 167507.0
MT412311.1 , MT451044.1 , 167711.0
MT263382.1 , MT510728.1 , 167763.0
MT520355.1 , MT451044.1 , 167724.0
MT451675.1 , MT451044.1 , 167708.0
MT536183.1 , MT451044.1 , 167512.0
MT520384.1 , MT451044.1 , 167690.0
MT499201.1 , MT451044.1 , 167757.0
MT446359.1 , MT325580.1 , 167615.0
MT412311.1 , MT325580.1 , 168074.0
MT263382.1 , MT451044.1 , 167373.0
MT520355.1 , MT325580.1 , 168164.0
MT451675.1 , MT325580.1 , 168094.0
MT536183.1 , MT325580.1 , 167620.0
MT520384.1 , MT325580.1 , 168055.0
MT499201.1 , MT325580.1 , 168252.0
MT446359.1 , MT477845.1 , 167580.0
MT412311.1 , MT477845.1 , 167999.0
MT263382.1 , MT325580.1 , 167639.0
MT520355.1 , MT477845.1 , 168088.0
MT451675.1 , MT477845.1 , 168025.0
MT536183.1 , MT477845.1 , 167585.0
MT520384.1 , MT477845.1 , 168006.0
MT499201.1 , MT477845.1 , 168126.0
MT446359.1 , MT451101.1 , 167587.0
MT412311.1 , MT451101.1 , 167796.0
MT263382.1 , MT477845.1 , 167571.0
MT520355.1 , MT451101.1 , 167757.0
MT451675.1 , MT451101.1 , 167793.0
MT499201.1 , MT451101.1 , 167790.0
MT520384.1 , MT451101.1 , 167775.0
MT536183.1 , MT451101.1 , 167592.0
MT446359.1 , MT019532.1 , 167598.0
MT263382.1 , MT451101.1 , 167345.0
MT412311.1 , MT019532.1 , 168089.0
MT520355.1 , MT019532.1 , 168210.0
MT451675.1 , MT019532.1 , 168077.0
MT536183.1 , MT019532.1 , 167603.0
MT499201.1 , MT019532.1 , 168330.0
MT520384.1 , MT019532.1 , 168024.0
MT446359.1 , MT252696.1 , 167612.0
MT412311.1 , MT252696.1 , 167864.0
MT263382.1 , MT019532.1 , 167717.0
MT520355.1 , MT252696.1 , 167810.0
MT451675.1 , MT252696.1 , 167775.0
MT536183.1 , MT252696.1 , 167617.0
MT499201.1 , MT252696.1 , 167843.0
MT520384.1 , MT252696.1 , 167807.0
MT446359.1 , MT326091.1 , 166757.0
MT412311.1 , MT326091.1 , 167131.0
MT263382.1 , MT252696.1 , 167476.0
MT520355.1 , MT326091.1 , 167083.0
MT536183.1 , MT326091.1 , 166762.0
MT451675.1 , MT326091.1 , 166924.0
MT499201.1 , MT326091.1 , 167188.0
MT520384.1 , MT326091.1 , 166970.0
MT446359.1 , MT482132.1 , 167620.0
MT412311.1 , MT482132.1 , 168003.0
MT263382.1 , MT326091.1 , 167144.0
MT520355.1 , MT482132.1 , 168087.0
MT536183.1 , MT482132.1 , 167625.0
MT451675.1 , MT482132.1 , 168099.0
MT499201.1 , MT482132.1 , 168147.0
MT520384.1 , MT482132.1 , 168016.0
MT446359.1 , MT322405.1 , 167615.0
MT412311.1 , MT322405.1 , 168162.0
MT263382.1 , MT482132.1 , 167548.0
MT451675.1 , MT322405.1 , 168094.0
MT520355.1 , MT322405.1 , 168155.0
MT499201.1 , MT322405.1 , 168322.0
MT520384.1 , MT322405.1 , 168055.0
MT536183.1 , MT322405.1 , 167620.0
MT446359.1 , MT457391.1 , 166942.0
MT499201.1 , MT457391.1 , 167317.0
MT412311.1 , MT457391.1 , 167186.0
MT520355.1 , MT457391.1 , 167273.0
MT451675.1 , MT457391.1 , 167314.0
MT263382.1 , MT322405.1 , 167722.0
MT520384.1 , MT457391.1 , 167222.0
MT446359.1 , MT326132.1 , 167617.0
MT536183.1 , MT457391.1 , 166947.0
MT412311.1 , MT326132.1 , 168144.0
MT499201.1 , MT326132.1 , 168224.0
MT520355.1 , MT326132.1 , 168082.0
MT451675.1 , MT326132.1 , 168040.0
MT263382.1 , MT457391.1 , 166756.0
MT446359.1 , MT039890.1 , 167534.0
MT520384.1 , MT326132.1 , 168006.0
MT536183.1 , MT326132.1 , 167622.0
MT412311.1 , MT039890.1 , 168077.0
MT520355.1 , MT039890.1 , 168157.0
MT499201.1 , MT039890.1 , 168318.0
MT446359.1 , MT509509.1 , 167595.0
MT263382.1 , MT326132.1 , 167719.0
MT451675.1 , MT039890.1 , 168013.0
MT536183.1 , MT039890.1 , 167539.0
MT520384.1 , MT039890.1 , 167960.0
MT412311.1 , MT509509.1 , 167814.0
MT520355.1 , MT509509.1 , 167764.0
MT499201.1 , MT509509.1 , 167797.0
MT451675.1 , MT509509.1 , 167811.0
MT446359.1 , MT259253.1 , 167380.0
MT263382.1 , MT039890.1 , 167705.0
MT536183.1 , MT509509.1 , 167600.0
MT520384.1 , MT509509.1 , 167793.0
MT412311.1 , MT259253.1 , 167754.0
MT520355.1 , MT259253.1 , 167675.0
MT499201.1 , MT259253.1 , 167820.0
MT451675.1 , MT259253.1 , 167543.0
MT263382.1 , MT509509.1 , 167363.0
MT446359.1 , MT450897.1 , 167609.0
MT536183.1 , MT259253.1 , 167385.0
MT520384.1 , MT259253.1 , 167589.0
MT412311.1 , MT450897.1 , 168016.0
MT520355.1 , MT450897.1 , 168114.0
MT499201.1 , MT450897.1 , 168174.0
MT451675.1 , MT450897.1 , 168088.0
MT446359.1 , MT438736.1 , 167562.0
MT263382.1 , MT259253.1 , 167623.0
MT536183.1 , MT450897.1 , 167614.0
MT520384.1 , MT450897.1 , 168049.0
MT412311.1 , MT438736.1 , 167989.0
MT520355.1 , MT438736.1 , 168134.0
MT499201.1 , MT438736.1 , 168172.0
MT451675.1 , MT438736.1 , 168011.0
MT263382.1 , MT450897.1 , 167575.0
MT446359.1 , MT439289.1 , 167629.0
MT536183.1 , MT438736.1 , 167567.0
MT520384.1 , MT438736.1 , 167988.0
MT412311.1 , MT439289.1 , 167964.0
MT451675.1 , MT439289.1 , 168108.0
MT520355.1 , MT439289.1 , 168042.0
MT499201.1 , MT439289.1 , 168080.0
MT536183.1 , MT439289.1 , 167634.0
MT263382.1 , MT438736.1 , 167617.0
MT446359.1 , MT477862.1 , 167613.0
MT520384.1 , MT439289.1 , 167977.0
MT451675.1 , MT477862.1 , 168092.0
MT412311.1 , MT477862.1 , 168040.0
MT520355.1 , MT477862.1 , 168144.0
MT499201.1 , MT477862.1 , 168204.0
MT263382.1 , MT439289.1 , 167509.0
MT520384.1 , MT477862.1 , 168025.0
MT536183.1 , MT477862.1 , 167618.0
MT446359.1 , MT460113.1 , 167562.0
MT451675.1 , MT460113.1 , 168016.0
MT412311.1 , MT460113.1 , 168105.0
MT520355.1 , MT460113.1 , 168143.0
MT499201.1 , MT460113.1 , 168293.0
MT263382.1 , MT477862.1 , 167591.0
MT520384.1 , MT460113.1 , 167988.0
MT536183.1 , MT460113.1 , 167567.0
MT446359.1 , MT451086.1 , 167358.0
MT451675.1 , MT451086.1 , 167546.0
MT412311.1 , MT451086.1 , 167549.0
MT520355.1 , MT451086.1 , 167485.0
MT499201.1 , MT451086.1 , 167518.0
MT263382.1 , MT460113.1 , 167799.0
MT536183.1 , MT451086.1 , 167363.0
MT520384.1 , MT451086.1 , 167514.0
MT446359.1 , MT325592.1 , 167577.0
MT451675.1 , MT325592.1 , 168056.0
MT412311.1 , MT325592.1 , 168036.0
MT520355.1 , MT325592.1 , 168189.0
MT499201.1 , MT325592.1 , 168277.0
MT263382.1 , MT451086.1 , 167114.0
MT536183.1 , MT325592.1 , 167582.0
MT520384.1 , MT325592.1 , 168003.0
MT446359.1 , MT449656.1 , 167594.0
MT451675.1 , MT449656.1 , 168052.0
MT520355.1 , MT449656.1 , 168175.0
MT412311.1 , MT449656.1 , 168021.0
MT499201.1 , MT449656.1 , 168213.0
MT520384.1 , MT449656.1 , 168020.0
MT446359.1 , MT370958.1 , 167293.0
MT263382.1 , MT325592.1 , 167664.0
MT536183.1 , MT449656.1 , 167599.0
MT451675.1 , MT370958.1 , 167394.0
MT499201.1 , MT370958.1 , 167366.0
MT520355.1 , MT370958.1 , 167333.0
MT412311.1 , MT370958.1 , 167397.0
MT536183.1 , MT370958.1 , 167298.0
MT263382.1 , MT449656.1 , 167649.0
MT520384.1 , MT370958.1 , 167371.0
MT446359.1 , MT451881.1 , 167555.0
MT451675.1 , MT451881.1 , 167776.0
MT499201.1 , MT451881.1 , 167762.0
MT520355.1 , MT451881.1 , 167729.0
MT412311.1 , MT451881.1 , 167779.0
MT536183.1 , MT451881.1 , 167560.0
MT263382.1 , MT370958.1 , 166991.0
MT446359.1 , MT345885.1 , 167623.0
MT520384.1 , MT451881.1 , 167758.0
MT451675.1 , MT345885.1 , 167946.0
MT499201.1 , MT345885.1 , 168114.0
MT520355.1 , MT345885.1 , 167969.0
MT412311.1 , MT345885.1 , 168152.0
MT536183.1 , MT345885.1 , 167628.0
MT446359.1 , MT259227.1 , 167570.0
MT263382.1 , MT451881.1 , 167323.0
MT520384.1 , MT345885.1 , 167965.0
MT451675.1 , MT259227.1 , 168009.0
MT499201.1 , MT259227.1 , 168163.0
MT412311.1 , MT259227.1 , 167990.0
MT520355.1 , MT259227.1 , 168117.0
MT536183.1 , MT259227.1 , 167575.0
MT446359.1 , MT324684.1 , 167541.0
MT520384.1 , MT259227.1 , 167977.0
MT263382.1 , MT345885.1 , 167645.0
MT451675.1 , MT324684.1 , 168020.0
MT499201.1 , MT324684.1 , 168269.0
MT412311.1 , MT324684.1 , 168028.0
MT520355.1 , MT324684.1 , 168153.0
MT446359.1 , MT326097.1 , 167551.0
MT536183.1 , MT324684.1 , 167546.0
MT263382.1 , MT259227.1 , 167618.0
MT520384.1 , MT324684.1 , 167967.0
MT451675.1 , MT326097.1 , 167997.0
MT499201.1 , MT326097.1 , 168123.0
MT412311.1 , MT326097.1 , 167958.0
MT520355.1 , MT326097.1 , 168085.0
MT446359.1 , MT438721.1 , 167340.0
MT536183.1 , MT326097.1 , 167556.0
MT520384.1 , MT326097.1 , 167962.0
MT263382.1 , MT324684.1 , 167684.0
MT451675.1 , MT438721.1 , 167767.0
MT499201.1 , MT438721.1 , 167928.0
MT412311.1 , MT438721.1 , 167767.0
MT520355.1 , MT438721.1 , 167895.0
MT536183.1 , MT438721.1 , 167345.0
MT446359.1 , MT560689.1 , 167555.0
MT520384.1 , MT438721.1 , 167766.0
MT263382.1 , MT326097.1 , 167666.0
MT451675.1 , MT560689.1 , 167771.0
MT499201.1 , MT560689.1 , 167757.0
MT412311.1 , MT560689.1 , 167774.0
MT520355.1 , MT560689.1 , 167724.0
MT446359.1 , LC534418.1 , 167577.0
MT536183.1 , MT560689.1 , 167560.0
MT520384.1 , MT560689.1 , 167753.0
MT263382.1 , MT438721.1 , 167373.0
MT499201.1 , LC534418.1 , 168263.0
MT412311.1 , LC534418.1 , 168036.0
MT451675.1 , LC534418.1 , 168056.0
MT520355.1 , LC534418.1 , 168200.0
MT446359.1 , MT114414.1 , 167575.0
MT536183.1 , LC534418.1 , 167582.0
MT520384.1 , LC534418.1 , 168003.0
MT263382.1 , MT560689.1 , 167323.0
MT499201.1 , MT114414.1 , 168311.0
MT412311.1 , MT114414.1 , 168070.0
MT520355.1 , MT114414.1 , 168198.0
MT451675.1 , MT114414.1 , 168054.0
MT520384.1 , MT114414.1 , 168001.0
MT446359.1 , MT344944.1 , 167545.0
MT536183.1 , MT114414.1 , 167580.0
MT263382.1 , LC534418.1 , 167664.0
MT499201.1 , MT344944.1 , 168223.0
MT412311.1 , MT344944.1 , 168004.0
MT520355.1 , MT344944.1 , 168135.0
MT451675.1 , MT344944.1 , 168024.0
MT520384.1 , MT344944.1 , 167962.0
MT446359.1 , MT459884.1 , 167601.0
MT536183.1 , MT344944.1 , 167550.0
MT263382.1 , MT114414.1 , 167698.0
MT412311.1 , MT459884.1 , 167888.0
MT499201.1 , MT459884.1 , 167920.0
MT520355.1 , MT459884.1 , 167887.0
MT451675.1 , MT459884.1 , 167923.0
MT520384.1 , MT459884.1 , 167905.0
MT446359.1 , MT520492.1 , 167612.0
MT536183.1 , MT459884.1 , 167606.0
MT263382.1 , MT344944.1 , 167671.0
MT412311.1 , MT520492.1 , 168010.0
MT499201.1 , MT520492.1 , 168000.0
MT520384.1 , MT520492.1 , 167996.0
MT451675.1 , MT520492.1 , 167964.0
MT520355.1 , MT520492.1 , 167967.0
MT446359.1 , MT506885.1 , 167612.0
MT536183.1 , MT520492.1 , 167617.0
MT263382.1 , MT459884.1 , 167407.0
MT412311.1 , MT506885.1 , 167720.0
MT520355.1 , MT506885.1 , 167667.0
MT499201.1 , MT506885.1 , 167689.0
MT520384.1 , MT506885.1 , 167685.0
MT451675.1 , MT506885.1 , 167717.0
MT446359.1 , MT510719.1 , 167193.0
MT536183.1 , MT506885.1 , 167617.0
MT263382.1 , MT520492.1 , 167504.0
MT412311.1 , MT510719.1 , 167360.0
MT520384.1 , MT510719.1 , 167339.0
MT520355.1 , MT510719.1 , 167423.0
MT499201.1 , MT510719.1 , 167406.0
MT451675.1 , MT510719.1 , 167357.0
MT446359.1 , MT370834.1 , 167315.0
MT536183.1 , MT510719.1 , 167198.0
MT263382.1 , MT506885.1 , 167310.0
MT412311.1 , MT370834.1 , 167419.0
MT520384.1 , MT370834.1 , 167387.0
MT499201.1 , MT370834.1 , 167388.0
MT520355.1 , MT370834.1 , 167355.0
MT451675.1 , MT370834.1 , 167416.0
MT446359.1 , MT461653.1 , 167615.0
MT536183.1 , MT370834.1 , 167320.0
MT263382.1 , MT510719.1 , 167125.0
MT412311.1 , MT461653.1 , 168154.0
MT451675.1 , MT461653.1 , 168077.0
MT499201.1 , MT461653.1 , 168300.0
MT520355.1 , MT461653.1 , 168158.0
MT520384.1 , MT461653.1 , 168033.0
MT446359.1 , MT506652.1 , 167625.0
MT536183.1 , MT461653.1 , 167620.0
MT263382.1 , MT370834.1 , 167013.0
MT412311.1 , MT506652.1 , 167914.0
MT451675.1 , MT506652.1 , 167911.0
MT499201.1 , MT506652.1 , 167883.0
MT520384.1 , MT506652.1 , 167879.0
MT520355.1 , MT506652.1 , 167850.0
MT446359.1 , MT459910.1 , 167595.0
MT536183.1 , MT506652.1 , 167630.0
MT263382.1 , MT461653.1 , 167737.0
MT412311.1 , MT459910.1 , 167882.0
MT520384.1 , MT459910.1 , 167899.0
MT451675.1 , MT459910.1 , 167917.0
MT520355.1 , MT459910.1 , 167881.0
MT499201.1 , MT459910.1 , 167914.0
MT446359.1 , MT322401.1 , 167615.0
MT536183.1 , MT459910.1 , 167600.0
MT263382.1 , MT506652.1 , 167434.0
MT412311.1 , MT322401.1 , 168158.0
MT520384.1 , MT322401.1 , 168041.0
MT520355.1 , MT322401.1 , 168164.0
MT451675.1 , MT322401.1 , 168094.0
MT499201.1 , MT322401.1 , 168326.0
MT446359.1 , MT326181.1 , 166379.0
MT536183.1 , MT322401.1 , 167620.0
MT263382.1 , MT459910.1 , 167401.0
MT412311.1 , MT326181.1 , 166737.0
MT520384.1 , MT326181.1 , 166588.0
MT520355.1 , MT326181.1 , 166646.0
MT451675.1 , MT326181.1 , 166542.0
MT499201.1 , MT326181.1 , 166783.0
MT446359.1 , MT451354.1 , 167220.0
MT536183.1 , MT326181.1 , 166384.0
MT263382.1 , MT322401.1 , 167723.0
MT412311.1 , MT451354.1 , 167489.0
MT520384.1 , MT451354.1 , 167454.0
MT520355.1 , MT451354.1 , 167425.0
MT451675.1 , MT451354.1 , 167486.0
MT499201.1 , MT451354.1 , 167458.0
MT446359.1 , MT533229.1 , 167541.0
MT536183.1 , MT451354.1 , 167225.0
MT263382.1 , MT326181.1 , 166819.0
MT412311.1 , MT533229.1 , 167778.0
MT520384.1 , MT533229.1 , 167743.0
MT520355.1 , MT533229.1 , 167714.0
MT499201.1 , MT533229.1 , 167747.0
MT451675.1 , MT533229.1 , 167775.0
MT446359.1 , MT371047.1 , 167540.0
MT536183.1 , MT533229.1 , 167546.0
MT263382.1 , MT451354.1 , 167013.0
MT412311.1 , MT371047.1 , 168083.0
MT520384.1 , MT371047.1 , 167958.0
MT520355.1 , MT371047.1 , 168154.0
MT499201.1 , MT371047.1 , 168315.0
MT451675.1 , MT371047.1 , 168010.0
MT446359.1 , MT412267.1 , 166104.0
MT263382.1 , MT533229.1 , 167302.0
MT536183.1 , MT371047.1 , 167545.0
MT412311.1 , MT412267.1 , 166344.0
MT520384.1 , MT412267.1 , 166299.0
MT520355.1 , MT412267.1 , 166270.0
MT499201.1 , MT412267.1 , 166303.0
MT451675.1 , MT412267.1 , 166267.0
MT446359.1 , MT325594.1 , 167601.0
MT263382.1 , MT371047.1 , 167711.0
MT536183.1 , MT412267.1 , 166109.0
MT412311.1 , MT325594.1 , 168060.0
MT520384.1 , MT325594.1 , 168027.0
MT520355.1 , MT325594.1 , 168161.0
MT499201.1 , MT325594.1 , 168249.0
MT451675.1 , MT325594.1 , 168080.0
MT446359.1 , MT451013.1 , 166491.0
MT536183.1 , MT325594.1 , 167606.0
MT263382.1 , MT412267.1 , 166273.0
MT412311.1 , MT451013.1 , 166735.0
MT520384.1 , MT451013.1 , 166714.0
MT520355.1 , MT451013.1 , 166748.0
MT499201.1 , MT451013.1 , 166781.0
MT451675.1 , MT451013.1 , 166732.0
MT446359.1 , MT345869.1 , 167597.0
MT536183.1 , MT451013.1 , 166496.0
MT263382.1 , MT325594.1 , 167636.0
MT520384.1 , MT345869.1 , 168001.0
MT412311.1 , MT345869.1 , 168152.0
MT520355.1 , MT345869.1 , 168115.0
MT499201.1 , MT345869.1 , 168265.0
MT451675.1 , MT345869.1 , 168059.0
MT446359.1 , MT520324.1 , 167623.0
MT536183.1 , MT345869.1 , 167602.0
MT263382.1 , MT451013.1 , 166364.0
MT412311.1 , MT520324.1 , 168011.0
MT520384.1 , MT520324.1 , 167997.0
MT520355.1 , MT520324.1 , 167968.0
MT499201.1 , MT520324.1 , 168001.0
MT451675.1 , MT520324.1 , 167975.0
MT446359.1 , MT450968.1 , 167526.0
MT536183.1 , MT520324.1 , 167628.0
MT263382.1 , MT345869.1 , 167708.0
MT412311.1 , MT450968.1 , 167807.0
MT520384.1 , MT450968.1 , 167786.0
MT520355.1 , MT450968.1 , 167820.0
MT499201.1 , MT450968.1 , 167853.0
MT451675.1 , MT450968.1 , 167804.0
MT446359.1 , MT304479.1 , 167596.0
MT536183.1 , MT450968.1 , 167531.0
MT263382.1 , MT520324.1 , 167505.0
MT412311.1 , MT304479.1 , 168055.0
MT520384.1 , MT304479.1 , 168022.0
MT520355.1 , MT304479.1 , 168156.0
MT499201.1 , MT304479.1 , 168244.0
MT451675.1 , MT304479.1 , 168075.0
MT446359.1 , MT539170.1 , 166777.0
MT536183.1 , MT304479.1 , 167601.0
MT263382.1 , MT450968.1 , 167436.0
MT520384.1 , MT539170.1 , 166975.0
MT412311.1 , MT539170.1 , 166996.0
MT499201.1 , MT539170.1 , 167042.0
MT520355.1 , MT539170.1 , 167009.0
MT451675.1 , MT539170.1 , 166993.0
MT446359.1 , MT276328.2 , 167577.0
MT536183.1 , MT539170.1 , 166782.0
MT263382.1 , MT304479.1 , 167631.0
MT520384.1 , MT276328.2 , 168003.0
MT412311.1 , MT276328.2 , 168036.0
MT520355.1 , MT276328.2 , 168225.0
MT499201.1 , MT276328.2 , 168277.0
MT451675.1 , MT276328.2 , 168056.0
MT446359.1 , MT370981.1 , 167283.0
MT536183.1 , MT276328.2 , 167582.0
MT263382.1 , MT539170.1 , 166636.0
MT520384.1 , MT370981.1 , 167332.0
MT412311.1 , MT370981.1 , 167358.0
MT520355.1 , MT370981.1 , 167294.0
MT499201.1 , MT370981.1 , 167327.0
MT451675.1 , MT370981.1 , 167355.0
MT446359.1 , MT246468.1 , 167462.0
MT536183.1 , MT370981.1 , 167288.0
MT263382.1 , MT276328.2 , 167664.0
MT520384.1 , MT246468.1 , 167671.0
MT412311.1 , MT246468.1 , 167836.0
MT520355.1 , MT246468.1 , 167748.0
MT499201.1 , MT246468.1 , 167893.0
MT451675.1 , MT246468.1 , 167625.0
MT446359.1 , MT412247.1 , 167623.0
MT536183.1 , MT246468.1 , 167467.0
MT263382.1 , MT370981.1 , 166979.0
MT520384.1 , MT412247.1 , 168027.0
MT412311.1 , MT412247.1 , 168072.0
MT520355.1 , MT412247.1 , 168145.0
MT499201.1 , MT412247.1 , 168204.0
MT451675.1 , MT412247.1 , 168089.0
MT446359.1 , MT520484.1 , 167606.0
MT536183.1 , MT412247.1 , 167628.0
MT263382.1 , MT246468.1 , 167586.0
MT520384.1 , MT520484.1 , 168046.0
MT412311.1 , MT520484.1 , 168069.0
MT520355.1 , MT520484.1 , 168155.0
MT499201.1 , MT520484.1 , 168225.0
MT451675.1 , MT520484.1 , 168085.0
MT446359.1 , MT506535.1 , 167084.0
