Source , Target , Score
MT512436.1 , MT326104.1 , 167809.0
MT438753.1 , MT326104.1 , 167840.0
MT512425.1 , MT326104.1 , 167815.0
MT344948.1 , MT326104.1 , 167814.0
MT123291.2 , MT326104.1 , 167828.0
MT293197.1 , MT472626.1 , 166741.0
MT520213.1 , MT472626.1 , 167209.0
MT375438.1 , MT472626.1 , 168073.0
MT512436.1 , MT472626.1 , 168268.0
MT438753.1 , MT472626.1 , 168215.0
MT512425.1 , MT472626.1 , 168199.0
MT123291.2 , MT472626.1 , 168221.0
MT344948.1 , MT472626.1 , 168273.0
MT293197.1 , MT438744.1 , 166712.0
MT520213.1 , MT438744.1 , 167175.0
MT375438.1 , MT438744.1 , 168007.0
MT512436.1 , MT438744.1 , 168149.0
MT438753.1 , MT438744.1 , 168180.0
MT123291.2 , MT438744.1 , 168168.0
MT512425.1 , MT438744.1 , 168132.0
MT344948.1 , MT438744.1 , 168154.0
MT293197.1 , MT371047.1 , 166679.0
MT520213.1 , MT371047.1 , 167142.0
MT512436.1 , MT371047.1 , 168192.0
MT375438.1 , MT371047.1 , 168074.0
MT438753.1 , MT371047.1 , 168191.0
MT512436.1 , MT345885.1 , 168039.0
MT123291.2 , MT371047.1 , 168209.0
MT512425.1 , MT371047.1 , 168175.0
MT293197.1 , MT345885.1 , 166729.0
MT344948.1 , MT371047.1 , 168197.0
MT520213.1 , MT345885.1 , 167180.0
MT375438.1 , MT345885.1 , 168115.0
MT438753.1 , MT345885.1 , 167986.0
MT123291.2 , MT345885.1 , 168018.0
MT512436.1 , MT246452.1 , 168187.0
MT512425.1 , MT345885.1 , 167970.0
MT520213.1 , MT246452.1 , 167160.0
MT344948.1 , MT345885.1 , 168044.0
MT293197.1 , MT246452.1 , 166697.0
MT375438.1 , MT246452.1 , 168076.0
MT438753.1 , MT246452.1 , 168186.0
MT123291.2 , MT246452.1 , 168218.0
MT512436.1 , MT412302.1 , 168191.0
MT512425.1 , MT246452.1 , 168193.0
MT520213.1 , MT412302.1 , 167198.0
MT293197.1 , MT412302.1 , 166730.0
MT344948.1 , MT246452.1 , 168192.0
MT375438.1 , MT412302.1 , 168104.0
MT438753.1 , MT412302.1 , 168103.0
MT123291.2 , MT412302.1 , 168135.0
MT512436.1 , MT558657.1 , 168161.0
MT520213.1 , MT558657.1 , 167170.0
MT512425.1 , MT412302.1 , 168087.0
MT293197.1 , MT558657.1 , 166727.0
MT344948.1 , MT412302.1 , 168161.0
MT375438.1 , MT558657.1 , 168093.0
MT438753.1 , MT558657.1 , 168108.0
MT123291.2 , MT558657.1 , 168140.0
MT512436.1 , MT412275.1 , 167934.0
MT520213.1 , MT412275.1 , 167134.0
MT512425.1 , MT558657.1 , 168092.0
MT344948.1 , MT558657.1 , 168166.0
MT293197.1 , MT412275.1 , 166671.0
MT375438.1 , MT412275.1 , 167922.0
MT438753.1 , MT412275.1 , 167965.0
MT123291.2 , MT412275.1 , 167953.0
MT512436.1 , MT375466.1 , 168000.0
MT520213.1 , MT375466.1 , 167123.0
MT512425.1 , MT412275.1 , 167940.0
MT293197.1 , MT375466.1 , 166734.0
MT344948.1 , MT412275.1 , 167939.0
MT375438.1 , MT375466.1 , 168102.0
MT438753.1 , MT375466.1 , 167947.0
MT123291.2 , MT375466.1 , 167979.0
MT520213.1 , MT450905.1 , 167194.0
MT512436.1 , MT450905.1 , 168008.0
MT512425.1 , MT375466.1 , 167931.0
MT293197.1 , MT450905.1 , 166743.0
MT344948.1 , MT375466.1 , 168005.0
MT375438.1 , MT450905.1 , 168071.0
MT438753.1 , MT450905.1 , 167955.0
MT520213.1 , MT252792.1 , 167136.0
MT123291.2 , MT450905.1 , 167987.0
MT512436.1 , MT252792.1 , 167963.0
MT512425.1 , MT450905.1 , 167939.0
MT293197.1 , MT252792.1 , 166748.0
MT344948.1 , MT450905.1 , 168013.0
MT375438.1 , MT252792.1 , 168015.0
MT438753.1 , MT252792.1 , 167910.0
MT520213.1 , MT385437.1 , 167167.0
MT123291.2 , MT252792.1 , 167942.0
MT512436.1 , MT385437.1 , 168169.0
MT512425.1 , MT252792.1 , 167894.0
MT293197.1 , MT385437.1 , 166710.0
MT344948.1 , MT252792.1 , 167968.0
MT375438.1 , MT385437.1 , 168124.0
MT438753.1 , MT385437.1 , 168116.0
MT123291.2 , MT385437.1 , 168148.0
MT520213.1 , MT263406.1 , 167179.0
MT512436.1 , MT263406.1 , 168091.0
MT512425.1 , MT385437.1 , 168100.0
MT293197.1 , MT263406.1 , 166722.0
MT344948.1 , MT385437.1 , 168174.0
MT375438.1 , MT263406.1 , 168125.0
MT438753.1 , MT263406.1 , 168038.0
MT520213.1 , MT470161.1 , 167200.0
MT123291.2 , MT263406.1 , 168070.0
MT512436.1 , MT470161.1 , 168259.0
MT512425.1 , MT263406.1 , 168022.0
MT293197.1 , MT470161.1 , 166743.0
MT344948.1 , MT263406.1 , 168096.0
MT375438.1 , MT470161.1 , 168143.0
MT438753.1 , MT470161.1 , 168206.0
MT123291.2 , MT470161.1 , 168224.0
MT520213.1 , MT252804.1 , 167149.0
MT512436.1 , MT252804.1 , 168030.0
MT512425.1 , MT470161.1 , 168190.0
MT293197.1 , MT252804.1 , 166686.0
MT344948.1 , MT470161.1 , 168264.0
MT375438.1 , MT252804.1 , 168068.0
MT438753.1 , MT252804.1 , 168029.0
MT123291.2 , MT252804.1 , 168061.0
MT520213.1 , MT439271.1 , 167138.0
MT512436.1 , MT439271.1 , 168023.0
MT512425.1 , MT252804.1 , 168036.0
MT293197.1 , MT439271.1 , 166735.0
MT344948.1 , MT252804.1 , 168035.0
MT375438.1 , MT439271.1 , 167937.0
MT438753.1 , MT439271.1 , 168002.0
MT123291.2 , MT439271.1 , 167990.0
MT520213.1 , MT449664.1 , 167185.0
MT512436.1 , MT449664.1 , 168149.0
MT512425.1 , MT439271.1 , 167954.0
MT293197.1 , MT449664.1 , 166716.0
MT344948.1 , MT439271.1 , 168028.0
MT375438.1 , MT449664.1 , 168011.0
MT438753.1 , MT449664.1 , 168180.0
MT123291.2 , MT449664.1 , 168168.0
MT520213.1 , MT459874.1 , 167102.0
MT512425.1 , MT449664.1 , 168132.0
MT512436.1 , MT459874.1 , 167964.0
MT293197.1 , MT459874.1 , 166716.0
MT344948.1 , MT449664.1 , 168154.0
MT375438.1 , MT459874.1 , 167875.0
MT438753.1 , MT459874.1 , 167908.0
MT123291.2 , MT459874.1 , 167896.0
MT520213.1 , MT568637.1 , 167197.0
MT512425.1 , MT459874.1 , 167860.0
MT512436.1 , MT568637.1 , 168135.0
MT293197.1 , MT568637.1 , 166714.0
MT344948.1 , MT459874.1 , 167934.0
MT375438.1 , MT568637.1 , 167997.0
MT438753.1 , MT568637.1 , 168166.0
MT123291.2 , MT568637.1 , 168154.0
MT520213.1 , MT457399.1 , 167126.0
MT512436.1 , MT457399.1 , 168132.0
MT512425.1 , MT568637.1 , 168118.0
MT293197.1 , MT457399.1 , 166663.0
MT344948.1 , MT568637.1 , 168140.0
MT375438.1 , MT457399.1 , 168022.0
MT438753.1 , MT457399.1 , 168131.0
MT123291.2 , MT457399.1 , 168163.0
MT520213.1 , MT551606.1 , 167162.0
MT512436.1 , MT551606.1 , 167989.0
MT512425.1 , MT457399.1 , 168115.0
MT293197.1 , MT551606.1 , 166717.0
MT344948.1 , MT457399.1 , 168137.0
MT375438.1 , MT551606.1 , 167946.0
MT438753.1 , MT551606.1 , 167968.0
MT123291.2 , MT551606.1 , 167956.0
MT520213.1 , MT459844.1 , 167050.0
MT512436.1 , MT459844.1 , 167877.0
MT512425.1 , MT551606.1 , 167920.0
MT293197.1 , MT459844.1 , 166669.0
MT344948.1 , MT551606.1 , 167994.0
MT375438.1 , MT459844.1 , 167823.0
MT438753.1 , MT459844.1 , 167908.0
MT123291.2 , MT459844.1 , 167896.0
MT520213.1 , MT252680.1 , 167067.0
MT512436.1 , MT252680.1 , 167827.0
MT512425.1 , MT459844.1 , 167860.0
MT293197.1 , MT252680.1 , 166684.0
MT344948.1 , MT459844.1 , 167882.0
MT375438.1 , MT252680.1 , 167811.0
MT123291.2 , MT252680.1 , 167846.0
MT438753.1 , MT252680.1 , 167858.0
MT520213.1 , MT246474.1 , 167152.0
MT512436.1 , MT246474.1 , 168137.0
MT293197.1 , MT246474.1 , 166689.0
MT512425.1 , MT252680.1 , 167833.0
MT344948.1 , MT252680.1 , 167832.0
MT375438.1 , MT246474.1 , 168064.0
MT123291.2 , MT246474.1 , 168168.0
MT438753.1 , MT246474.1 , 168136.0
MT520213.1 , MT510721.1 , 166087.0
MT512436.1 , MT510721.1 , 166837.0
MT512425.1 , MT246474.1 , 168143.0
MT293197.1 , MT510721.1 , 166400.0
MT344948.1 , MT246474.1 , 168142.0
MT375438.1 , MT510721.1 , 166834.0
MT438753.1 , MT510721.1 , 166868.0
MT123291.2 , MT510721.1 , 166856.0
MT520213.1 , MT520204.1 , 167206.0
MT512436.1 , MT520204.1 , 168175.0
MT512425.1 , MT510721.1 , 166820.0
MT293197.1 , MT520204.1 , 166749.0
MT344948.1 , MT510721.1 , 166842.0
MT375438.1 , MT520204.1 , 168071.0
MT123291.2 , MT520204.1 , 168142.0
MT438753.1 , MT520204.1 , 168146.0
MT520213.1 , MT358643.1 , 167203.0
MT512436.1 , MT358643.1 , 168262.0
MT512425.1 , MT520204.1 , 168106.0
MT293197.1 , MT358643.1 , 166735.0
MT375438.1 , MT358643.1 , 168135.0
MT344948.1 , MT520204.1 , 168180.0
MT123291.2 , MT358643.1 , 168227.0
MT438753.1 , MT358643.1 , 168209.0
MT520213.1 , MT536181.1 , 166900.0
MT512436.1 , MT536181.1 , 167650.0
MT512425.1 , MT358643.1 , 168193.0
MT293197.1 , MT536181.1 , 166649.0
MT375438.1 , MT536181.1 , 167659.0
MT344948.1 , MT358643.1 , 168267.0
MT123291.2 , MT536181.1 , 167617.0
MT438753.1 , MT536181.1 , 167629.0
MT520213.1 , MT520523.1 , 167193.0
MT512436.1 , MT520523.1 , 168210.0
MT293197.1 , MT520523.1 , 166725.0
MT512425.1 , MT536181.1 , 167581.0
MT375438.1 , MT520523.1 , 168041.0
MT344948.1 , MT536181.1 , 167655.0
MT123291.2 , MT520523.1 , 168177.0
MT438753.1 , MT520523.1 , 168173.0
MT520213.1 , MT451151.1 , 167136.0
MT512436.1 , MT451151.1 , 167886.0
MT293197.1 , MT451151.1 , 166732.0
MT512425.1 , MT520523.1 , 168141.0
MT375438.1 , MT451151.1 , 167870.0
MT344948.1 , MT520523.1 , 168225.0
MT123291.2 , MT451151.1 , 167853.0
MT438753.1 , MT451151.1 , 167865.0
MT520213.1 , MT370988.1 , 166616.0
MT512436.1 , MT370988.1 , 167360.0
MT293197.1 , MT370988.1 , 166335.0
MT512425.1 , MT451151.1 , 167817.0
MT375438.1 , MT370988.1 , 167369.0
MT344948.1 , MT451151.1 , 167915.0
MT123291.2 , MT370988.1 , 167327.0
MT438753.1 , MT370988.1 , 167339.0
MT520213.1 , MT460128.1 , 167194.0
MT512436.1 , MT460128.1 , 168274.0
MT293197.1 , MT460128.1 , 166726.0
MT512425.1 , MT370988.1 , 167291.0
MT375438.1 , MT460128.1 , 168126.0
MT344948.1 , MT370988.1 , 167365.0
MT123291.2 , MT460128.1 , 168218.0
MT438753.1 , MT460128.1 , 168186.0
MT512436.1 , MT438754.1 , 168205.0
MT520213.1 , MT438754.1 , 167182.0
MT293197.1 , MT438754.1 , 166719.0
MT512425.1 , MT460128.1 , 168170.0
MT375438.1 , MT438754.1 , 168014.0
MT344948.1 , MT460128.1 , 168244.0
MT123291.2 , MT438754.1 , 168214.0
MT512436.1 , MT459869.1 , 167964.0
MT438753.1 , MT438754.1 , 168264.0
MT520213.1 , MT459869.1 , 167102.0
MT293197.1 , MT459869.1 , 166716.0
MT512425.1 , MT438754.1 , 168188.0
MT375438.1 , MT459869.1 , 167875.0
MT344948.1 , MT438754.1 , 168210.0
MT123291.2 , MT459869.1 , 167896.0
MT512436.1 , MT535488.1 , 168242.0
MT438753.1 , MT459869.1 , 167908.0
MT520213.1 , MT535488.1 , 167203.0
MT293197.1 , MT535488.1 , 166735.0
MT512425.1 , MT459869.1 , 167860.0
MT375438.1 , MT535488.1 , 168115.0
MT344948.1 , MT459869.1 , 167934.0
MT123291.2 , MT535488.1 , 168207.0
MT512436.1 , MT259249.1 , 167774.0
MT438753.1 , MT535488.1 , 168189.0
MT520213.1 , MT259249.1 , 166934.0
MT293197.1 , MT259249.1 , 166725.0
MT512425.1 , MT535488.1 , 168173.0
MT375438.1 , MT259249.1 , 167851.0
MT344948.1 , MT535488.1 , 168247.0
MT123291.2 , MT259249.1 , 167753.0
MT512436.1 , MT446342.1 , 167626.0
MT438753.1 , MT259249.1 , 167721.0
MT520213.1 , MT446342.1 , 166876.0
MT293197.1 , MT446342.1 , 166625.0
MT512425.1 , MT259249.1 , 167705.0
MT375438.1 , MT446342.1 , 167635.0
MT344948.1 , MT259249.1 , 167779.0
MT123291.2 , MT446342.1 , 167593.0
MT512436.1 , MT520367.1 , 168030.0
MT438753.1 , MT446342.1 , 167605.0
MT520213.1 , MT520367.1 , 167200.0
MT293197.1 , MT520367.1 , 166743.0
MT512425.1 , MT446342.1 , 167557.0
MT344948.1 , MT446342.1 , 167631.0
MT375438.1 , MT520367.1 , 168017.0
MT123291.2 , MT520367.1 , 167997.0
MT512436.1 , MT520329.1 , 167974.0
MT438753.1 , MT520367.1 , 168009.0
MT520213.1 , MT520329.1 , 167188.0
MT293197.1 , MT520329.1 , 166731.0
MT512425.1 , MT520367.1 , 167961.0
MT344948.1 , MT520367.1 , 168035.0
MT375438.1 , MT520329.1 , 167979.0
MT123291.2 , MT520329.1 , 167941.0
MT512436.1 , MT345836.1 , 168000.0
MT293197.1 , MT345836.1 , 166656.0
MT438753.1 , MT520329.1 , 167953.0
MT520213.1 , MT345836.1 , 167119.0
MT375438.1 , MT345836.1 , 168038.0
MT344948.1 , MT520329.1 , 167979.0
MT512425.1 , MT520329.1 , 167905.0
MT358735.1 , MT512425.1 , 167991.0
MT123291.2 , MT345836.1 , 168031.0
MT438753.1 , MT345836.1 , 167999.0
MT506573.1 , MT512425.1 , 167928.0
MT350266.1 , MT512425.1 , 168224.0
MT344948.1 , MT345836.1 , 168005.0
MT506675.1 , MT512425.1 , 166730.0
MT512425.1 , MT345836.1 , 168087.0
MT358735.1 , MT123291.2 , 168039.0
MT293185.1 , MT512425.1 , 166685.0
MT534318.1 , MT512425.1 , 168179.0
MT350266.1 , MT123291.2 , 168223.0
MT506573.1 , MT123291.2 , 167964.0
MT270109.1 , MT512425.1 , 167664.0
MT506675.1 , MT123291.2 , 166771.0
MT457394.1 , MT512425.1 , 168124.0
MT358735.1 , MT375438.1 , 168113.0
MT293185.1 , MT123291.2 , 166710.0
MT534318.1 , MT123291.2 , 168227.0
MT506573.1 , MT375438.1 , 167880.0
MT350266.1 , MT375438.1 , 168023.0
MT270109.1 , MT123291.2 , 167700.0
MT506675.1 , MT375438.1 , 166808.0
MT457394.1 , MT123291.2 , 168172.0
MT293185.1 , MT375438.1 , 166753.0
MT358735.1 , MT520213.1 , 167200.0
MT534318.1 , MT375438.1 , 168101.0
MT350266.1 , MT520213.1 , 167159.0
MT506573.1 , MT520213.1 , 167081.0
MT270109.1 , MT375438.1 , 167703.0
MT506675.1 , MT520213.1 , 166049.0
MT457394.1 , MT375438.1 , 168021.0
MT293185.1 , MT520213.1 , 165858.0
MT358735.1 , MT438753.1 , 168007.0
MT534318.1 , MT520213.1 , 167169.0
MT350266.1 , MT438753.1 , 168217.0
MT506573.1 , MT438753.1 , 167976.0
MT270109.1 , MT520213.1 , 166969.0
MT506675.1 , MT438753.1 , 166778.0
MT457394.1 , MT520213.1 , 167125.0
MT293185.1 , MT438753.1 , 166678.0
MT358735.1 , MT344948.1 , 168065.0
MT350266.1 , MT344948.1 , 168223.0
MT534318.1 , MT438753.1 , 168195.0
MT506573.1 , MT344948.1 , 168002.0
MT270109.1 , MT438753.1 , 167712.0
MT506675.1 , MT344948.1 , 166804.0
MT457394.1 , MT438753.1 , 168140.0
MT293185.1 , MT344948.1 , 166693.0
MT358735.1 , MT512436.1 , 168060.0
MT350266.1 , MT512436.1 , 168218.0
MT534318.1 , MT344948.1 , 168201.0
MT506573.1 , MT512436.1 , 167997.0
MT270109.1 , MT344948.1 , 167724.0
MT506675.1 , MT512436.1 , 166799.0
MT457394.1 , MT344948.1 , 168146.0
MT293185.1 , MT512436.1 , 166688.0
MT358735.1 , MT293197.1 , 166757.0
MT350266.1 , MT293197.1 , 166696.0
MT534318.1 , MT512436.1 , 168196.0
MT506573.1 , MT293197.1 , 166706.0
MT270109.1 , MT512436.1 , 167719.0
MT506675.1 , MT293197.1 , 165656.0
MT457394.1 , MT512436.1 , 168141.0
MT293185.1 , MT293197.1 , 166520.0
MT358735.1 , MT358735.1 , 168197.0
MT350266.1 , MT358735.1 , 168016.0
MT506573.1 , MT358735.1 , 167876.0
MT534318.1 , MT293197.1 , 166706.0
MT270109.1 , MT293197.1 , 166679.0
MT506675.1 , MT358735.1 , 166807.0
MT457394.1 , MT293197.1 , 166662.0
MT358735.1 , MT506573.1 , 167876.0
MT293185.1 , MT358735.1 , 166750.0
MT350266.1 , MT506573.1 , 167953.0
MT506573.1 , MT506573.1 , 168040.0
MT534318.1 , MT358735.1 , 168110.0
MT270109.1 , MT358735.1 , 167716.0
MT506675.1 , MT506573.1 , 166766.0
MT457394.1 , MT358735.1 , 168014.0
MT358735.1 , MT350266.1 , 168016.0
MT293185.1 , MT506573.1 , 166486.0
MT506573.1 , MT350266.1 , 167953.0
MT350266.1 , MT350266.1 , 168306.0
MT534318.1 , MT506573.1 , 167963.0
MT270109.1 , MT506573.1 , 167698.0
MT506675.1 , MT350266.1 , 166755.0
MT457394.1 , MT506573.1 , 167919.0
MT293185.1 , MT350266.1 , 166753.0
MT358735.1 , MT506675.1 , 166807.0
MT506573.1 , MT506675.1 , 166766.0
MT350266.1 , MT506675.1 , 166755.0
MT534318.1 , MT350266.1 , 168204.0
MT270109.1 , MT350266.1 , 167689.0
MT506675.1 , MT506675.1 , 167997.0
MT457394.1 , MT350266.1 , 168149.0
MT358735.1 , MT293185.1 , 166750.0
MT293185.1 , MT506675.1 , 165454.0
MT506573.1 , MT293185.1 , 166486.0
MT350266.1 , MT293185.1 , 166753.0
MT534318.1 , MT506675.1 , 166765.0
MT270109.1 , MT506675.1 , 166629.0
MT506675.1 , MT293185.1 , 165454.0
MT457394.1 , MT506675.1 , 166721.0
MT358735.1 , MT534318.1 , 168110.0
MT293185.1 , MT293185.1 , 166838.0
MT506573.1 , MT534318.1 , 167963.0
MT534318.1 , MT293185.1 , 166765.0
MT350266.1 , MT534318.1 , 168204.0
MT270109.1 , MT293185.1 , 166484.0
MT457394.1 , MT293185.1 , 166685.0
MT506675.1 , MT534318.1 , 166765.0
MT293185.1 , MT534318.1 , 166765.0
MT358735.1 , MT270109.1 , 167716.0
MT534318.1 , MT534318.1 , 168356.0
MT506573.1 , MT270109.1 , 167698.0
MT350266.1 , MT270109.1 , 167689.0
MT270109.1 , MT534318.1 , 167699.0
MT457394.1 , MT534318.1 , 168191.0
MT293185.1 , MT270109.1 , 166484.0
MT506675.1 , MT270109.1 , 166629.0
MT358735.1 , MT457394.1 , 168014.0
MT534318.1 , MT270109.1 , 167699.0
MT506573.1 , MT457394.1 , 167919.0
MT350266.1 , MT457394.1 , 168149.0
MT270109.1 , MT270109.1 , 167750.0
MT457394.1 , MT270109.1 , 167655.0
MT293185.1 , MT457394.1 , 166685.0
MT506675.1 , MT457394.1 , 166721.0
MT358735.1 , MT528618.1 , 167960.0
MT534318.1 , MT457394.1 , 168191.0
MT506573.1 , MT528618.1 , 167912.0
MT350266.1 , MT528618.1 , 167974.0
MT270109.1 , MT457394.1 , 167655.0
MT293185.1 , MT528618.1 , 166596.0
MT457394.1 , MT457394.1 , 168295.0
MT506675.1 , MT528618.1 , 166803.0
MT358735.1 , MT412245.1 , 167999.0
MT534318.1 , MT528618.1 , 167984.0
MT506573.1 , MT412245.1 , 167899.0
MT350266.1 , MT412245.1 , 167962.0
MT270109.1 , MT528618.1 , 167723.0
MT293185.1 , MT412245.1 , 166615.0
MT457394.1 , MT528618.1 , 167940.0
MT506675.1 , MT412245.1 , 166821.0
MT358735.1 , MT520392.1 , 167971.0
MT534318.1 , MT412245.1 , 167972.0
MT506573.1 , MT520392.1 , 167903.0
MT350266.1 , MT520392.1 , 167970.0
MT270109.1 , MT412245.1 , 167716.0
MT293185.1 , MT520392.1 , 166596.0
MT457394.1 , MT412245.1 , 167928.0
MT506675.1 , MT520392.1 , 166798.0
MT358735.1 , MT509659.1 , 167839.0
MT534318.1 , MT520392.1 , 167980.0
MT506573.1 , MT509659.1 , 167807.0
MT350266.1 , MT509659.1 , 167773.0
MT270109.1 , MT520392.1 , 167707.0
MT293185.1 , MT509659.1 , 166495.0
MT457394.1 , MT520392.1 , 167936.0
MT506675.1 , MT509659.1 , 166738.0
MT358735.1 , MT482134.1 , 167837.0
MT534318.1 , MT509659.1 , 167783.0
MT506573.1 , MT482134.1 , 167822.0
MT350266.1 , MT482134.1 , 167999.0
MT270109.1 , MT509659.1 , 167713.0
MT293185.1 , MT482134.1 , 166508.0
MT457394.1 , MT509659.1 , 167739.0
MT506675.1 , MT482134.1 , 166794.0
MT358735.1 , MT533230.1 , 167828.0
MT534318.1 , MT482134.1 , 168009.0
MT506573.1 , MT533230.1 , 167810.0
MT270109.1 , MT482134.1 , 167558.0
MT350266.1 , MT533230.1 , 167787.0
MT293185.1 , MT533230.1 , 166486.0
MT457394.1 , MT482134.1 , 167965.0
MT506675.1 , MT533230.1 , 166741.0
MT358735.1 , MT293218.1 , 168071.0
MT534318.1 , MT533230.1 , 167797.0
MT506573.1 , MT293218.1 , 167827.0
MT270109.1 , MT533230.1 , 167698.0
MT350266.1 , MT293218.1 , 168103.0
MT293185.1 , MT293218.1 , 166819.0
MT457394.1 , MT533230.1 , 167753.0
MT506675.1 , MT293218.1 , 166747.0
MT358735.1 , MT252739.1 , 167962.0
MT534318.1 , MT293218.1 , 168123.0
MT506573.1 , MT252739.1 , 167840.0
MT270109.1 , MT293218.1 , 167681.0
MT350266.1 , MT252739.1 , 168082.0
MT293185.1 , MT252739.1 , 166714.0
MT457394.1 , MT293218.1 , 168035.0
MT506675.1 , MT252739.1 , 166760.0
MT358735.1 , MT506532.1 , 167859.0
MT534318.1 , MT252739.1 , 168026.0
MT506573.1 , MT506532.1 , 167846.0
MT350266.1 , MT506532.1 , 167807.0
MT270109.1 , MT252739.1 , 167694.0
MT293185.1 , MT506532.1 , 166506.0
MT457394.1 , MT252739.1 , 167982.0
MT506675.1 , MT506532.1 , 166796.0
MT358735.1 , MT326065.1 , 168097.0
MT534318.1 , MT506532.1 , 167817.0
MT506573.1 , MT326065.1 , 167953.0
MT350266.1 , MT326065.1 , 168137.0
MT270109.1 , MT506532.1 , 167709.0
MT293185.1 , MT326065.1 , 166723.0
MT457394.1 , MT506532.1 , 167773.0
MT506675.1 , MT326065.1 , 166781.0
MT358735.1 , MT385419.1 , 168105.0
MT534318.1 , MT326065.1 , 168191.0
MT350266.1 , MT385419.1 , 168293.0
MT506573.1 , MT385419.1 , 167958.0
MT270109.1 , MT326065.1 , 167676.0
MT293185.1 , MT385419.1 , 166826.0
MT457394.1 , MT326065.1 , 168104.0
MT506675.1 , MT385419.1 , 166760.0
MT358735.1 , MT481906.1 , 167808.0
MT534318.1 , MT385419.1 , 168293.0
MT350266.1 , MT481906.1 , 167742.0
MT506573.1 , MT481906.1 , 167776.0
MT270109.1 , MT385419.1 , 167694.0
MT293185.1 , MT481906.1 , 166464.0
MT457394.1 , MT385419.1 , 168186.0
MT506675.1 , MT481906.1 , 166707.0
MT358735.1 , MT358748.1 , 168153.0
MT534318.1 , MT481906.1 , 167752.0
MT350266.1 , MT358748.1 , 168063.0
MT506573.1 , MT358748.1 , 167914.0
MT270109.1 , MT481906.1 , 167682.0
MT293185.1 , MT358748.1 , 166754.0
MT457394.1 , MT481906.1 , 167708.0
MT506675.1 , MT358748.1 , 166822.0
MT358735.1 , MT252802.1 , 167519.0
MT534318.1 , MT358748.1 , 168151.0
MT350266.1 , MT252802.1 , 167581.0
MT506573.1 , MT252802.1 , 167336.0
MT293185.1 , MT252802.1 , 166748.0
MT270109.1 , MT358748.1 , 167717.0
MT457394.1 , MT358748.1 , 168055.0
MT506675.1 , MT252802.1 , 166304.0
MT358735.1 , MT375430.1 , 168138.0
MT534318.1 , MT252802.1 , 167525.0
MT350266.1 , MT375430.1 , 168081.0
MT506573.1 , MT375430.1 , 167938.0
MT293185.1 , MT375430.1 , 166744.0
MT270109.1 , MT252802.1 , 167334.0
MT457394.1 , MT252802.1 , 167481.0
MT506675.1 , MT375430.1 , 166812.0
MT358735.1 , MT449644.1 , 168126.0
MT534318.1 , MT375430.1 , 168175.0
MT350266.1 , MT449644.1 , 168199.0
MT506573.1 , MT449644.1 , 167979.0
MT293185.1 , MT449644.1 , 166781.0
MT270109.1 , MT375430.1 , 167707.0
MT457394.1 , MT375430.1 , 168079.0
MT506675.1 , MT449644.1 , 166781.0
MT358735.1 , MT370836.1 , 167398.0
MT534318.1 , MT449644.1 , 168293.0
MT506573.1 , MT370836.1 , 167394.0
MT350266.1 , MT370836.1 , 167346.0
MT293185.1 , MT370836.1 , 166145.0
MT270109.1 , MT449644.1 , 167715.0
MT457394.1 , MT449644.1 , 168197.0
MT358735.1 , MT451192.1 , 167820.0
MT506675.1 , MT370836.1 , 166325.0
MT534318.1 , MT370836.1 , 167356.0
MT506573.1 , MT451192.1 , 167802.0
MT350266.1 , MT451192.1 , 167779.0
MT293185.1 , MT451192.1 , 166482.0
MT270109.1 , MT370836.1 , 167397.0
MT457394.1 , MT370836.1 , 167312.0
MT506675.1 , MT451192.1 , 166733.0
MT358735.1 , LC528233.1 , 168047.0
MT534318.1 , MT451192.1 , 167789.0
MT506573.1 , LC528233.1 , 167979.0
MT270109.1 , MT451192.1 , 167700.0
MT350266.1 , LC528233.1 , 168242.0
MT293185.1 , LC528233.1 , 166713.0
MT358735.1 , MT251977.1 , 167833.0
MT457394.1 , MT451192.1 , 167745.0
MT506675.1 , LC528233.1 , 166781.0
MT534318.1 , LC528233.1 , 168230.0
MT506573.1 , MT251977.1 , 167566.0
MT270109.1 , LC528233.1 , 167715.0
MT350266.1 , MT251977.1 , 167832.0
MT293185.1 , MT251977.1 , 166802.0
MT358735.1 , MT263421.1 , 168048.0
MT457394.1 , LC528233.1 , 168175.0
MT506675.1 , MT251977.1 , 166534.0
MT534318.1 , MT251977.1 , 167848.0
MT293185.1 , MT263421.1 , 166764.0
MT270109.1 , MT251977.1 , 167564.0
MT350266.1 , MT263421.1 , 168196.0
MT506573.1 , MT263421.1 , 167870.0
MT358735.1 , MT325625.1 , 167995.0
MT457394.1 , MT251977.1 , 167764.0
MT506675.1 , MT263421.1 , 166698.0
MT534318.1 , MT263421.1 , 168205.0
MT270109.1 , MT263421.1 , 167632.0
MT293185.1 , MT325625.1 , 166694.0
MT350266.1 , MT325625.1 , 168233.0
MT506573.1 , MT325625.1 , 167932.0
MT358735.1 , MT451115.1 , 167865.0
MT457394.1 , MT263421.1 , 168098.0
MT506675.1 , MT325625.1 , 166734.0
MT534318.1 , MT325625.1 , 168183.0
MT270109.1 , MT325625.1 , 167668.0
MT350266.1 , MT451115.1 , 167952.0
MT506573.1 , MT451115.1 , 167990.0
MT293185.1 , MT451115.1 , 166475.0
MT358735.1 , MT474127.1 , 166777.0
MT457394.1 , MT325625.1 , 168128.0
MT506675.1 , MT451115.1 , 166755.0
